number,value,datetime_start,datetime_complete,duration,params_ADX_THRESHOLD,params_ATR_MULTIPLIER,params_ATR_STOP_LOSS_MULT,params_BB_STD,params_ENTRY_PERIOD,params_ENTRY_TYPE,params_EXIT_TYPE,params_LEVERAGE,params_MA_PERIOD,params_MFI_THRESHOLD,params_MFI_WINDOW,params_RISK_PER_TRADE,params_RSI_OVERBOUGHT,params_RSI_OVERSOLD,params_RSI_WINDOW,params_SAR_STEP,params_STOCH_OVERBOUGHT,params_STOCH_OVERSOLD,params_STOCH_WINDOW,params_STOP_LOSS_PCT,params_STOP_LOSS_TYPE,params_SUPERTREND_MULT,params_SUPERTREND_PERIOD,params_TAKE_PROFIT_ATR_MULT,params_TIMEFRAME,params_TREND_FILTER_TYPE,params_USE_ADX,params_USE_MFI,params_USE_RSI,params_USE_STOCHASTIC,params_USE_TAKE_PROFIT,params_USE_VHF,params_USE_VOLUME_FILTER,params_VHF_THRESHOLD,params_VOLUME_MA_PERIOD,params_VOLUME_THRESHOLD_MULT,user_attrs_entry_type,user_attrs_leverage,user_attrs_mdd_ETH_USDT,user_attrs_mdd_avg,user_attrs_return_ETH_USDT,user_attrs_return_avg,user_attrs_timeframe,user_attrs_trades_ETH_USDT,user_attrs_trades_avg,user_attrs_trend_filter,user_attrs_win_rate_avg,user_attrs_winrate_ETH_USDT,state
837,-50.72449541437709,2026-01-16 12:52:13.210370,2026-01-16 12:52:23.574011,0 days 00:00:10.363641,14,1.9,2.5,1.8,87,CCI,PARABOLIC_SAR,2.4000000000000004,68,35,12,0.0315,67,20,19,0.041,77,23,13,0.012,ATR,2.1,29,5.0,5m,EMA,False,True,False,False,False,True,False,0.33999999999999997,30,2.6,CCI,2.4000000000000004,-26.177278660489694,-26.177278660489694,47.190185712534124,47.190185712534124,5m,62,62.0,EMA,48.38709677419355,48.38709677419355,COMPLETE
838,-127.7395285865623,2026-01-16 12:52:14.509320,2026-01-16 12:52:22.571024,0 days 00:00:08.061704,13,1.9,2.6,1.5,100,CCI,PARABOLIC_SAR,2.4000000000000004,68,34,12,0.035,67,20,20,0.041,77,16,13,0.014,ATR,1.6,6,5.0,5m,EMA,False,True,False,False,False,True,False,0.33999999999999997,30,2.2,CCI,2.4000000000000004,-23.295167434633036,-23.295167434633036,9.818978819104982,9.818978819104982,5m,61,61.0,EMA,45.90163934426229,45.90163934426229,COMPLETE
839,-2010.7054853904751,2026-01-16 12:52:16.000302,2026-01-16 12:52:25.530908,0 days 00:00:09.530606,13,1.9,2.6,1.5,99,CCI,PARABOLIC_SAR,2.3000000000000003,70,34,11,0.027,67,30,20,0.041,77,16,10,0.016,ATR,2.1,26,5.0,5m,EMA,False,True,False,False,False,True,False,0.5700000000000001,35,1.4,CCI,2.3000000000000003,-10.870523123349336,-10.870523123349336,-2.9326121753218817,-2.9326121753218817,5m,20,20.0,EMA,45.0,45.0,COMPLETE
840,74.62731064313539,2026-01-16 12:52:19.144865,2026-01-16 12:52:24.542349,0 days 00:00:05.397484,13,1.9,2.6,1.8,100,CCI,PARABOLIC_SAR,2.3000000000000003,44,34,11,0.027,68,30,20,0.041,77,16,10,0.020999999999999998,ATR,2.1,25,5.0,5m,EMA,False,True,False,False,False,True,False,0.33999999999999997,35,1.4,CCI,2.3000000000000003,-17.53397310973559,-17.53397310973559,9.057914988205535,9.057914988205535,5m,60,60.0,EMA,45.0,45.0,COMPLETE
841,-942.1809132283888,2026-01-16 12:52:20.559722,2026-01-16 12:52:27.230998,0 days 00:00:06.671276,13,1.9,2.6,1.8,99,CCI,PARABOLIC_SAR,2.4000000000000004,45,34,11,0.0445,68,30,20,0.041,77,17,10,0.022,ATR,2.0,25,5.0,5m,EMA,False,True,False,False,False,True,False,0.33999999999999997,35,1.8,CCI,2.4000000000000004,-31.785053753483293,-31.785053753483293,4.205511045310926,4.205511045310926,5m,60,60.0,EMA,45.0,45.0,COMPLETE
842,-933.759262262849,2026-01-16 12:52:22.401082,2026-01-16 12:52:28.709058,0 days 00:00:06.307976,13,1.9,2.6,1.8,100,CCI,PARABOLIC_SAR,2.5000000000000004,46,34,11,0.0455,68,30,20,0.041,77,17,13,0.016,ATR,2.1,25,5.0,5m,EMA,False,True,False,False,False,True,False,0.33999999999999997,35,2.6,CCI,2.5000000000000004,-30.94362661493172,-30.94362661493172,8.58813359200277,8.58813359200277,5m,60,60.0,EMA,45.0,45.0,COMPLETE
843,-1995.8745287645065,2026-01-16 12:52:22.633331,2026-01-16 12:52:27.503733,0 days 00:00:04.870402,13,2.0,2.6,1.8,88,CCI,PARABOLIC_SAR,2.3000000000000003,152,34,11,0.031,77,30,20,0.043000000000000003,77,17,10,0.015,ATR,2.1,25,5.0,5m,EMA,False,True,False,False,False,True,False,0.59,35,2.8,CCI,2.3000000000000003,-9.962012899325048,-9.962012899325048,1.0738391279787174,1.0738391279787174,5m,15,15.0,EMA,53.333333333333336,53.333333333333336,COMPLETE
844,-3267.2546217422014,2026-01-16 12:52:24.170449,2026-01-16 12:52:28.627409,0 days 00:00:04.456960,13,5.300000000000001,2.6,1.6,96,CCI,PARABOLIC_SAR,2.5000000000000004,46,34,11,0.027,68,30,20,0.043000000000000003,77,17,10,0.020999999999999998,ATR,2.1,25,5.0,5m,EMA,False,True,False,False,False,True,False,0.32,35,1.8,CCI,2.5000000000000004,-41.9729061808306,-41.9729061808306,20.931008588302742,20.931008588302742,5m,20,20.0,EMA,30.0,30.0,COMPLETE
845,145.11075752454053,2026-01-16 12:52:24.560979,2026-01-16 12:52:31.103827,0 days 00:00:06.542848,12,2.0,2.6,1.6,97,CCI,PARABOLIC_SAR,2.5000000000000004,34,29,11,0.031,68,21,20,0.036000000000000004,77,17,10,0.015,ATR,2.5,25,8.5,5m,EMA,False,True,False,False,False,True,False,0.32,40,1.8,CCI,2.5000000000000004,-16.619557490590882,-16.619557490590882,33.81450373118706,33.81450373118706,5m,53,53.0,EMA,50.943396226415096,50.943396226415096,COMPLETE
846,-3304.0525848010384,2026-01-16 12:52:25.566735,2026-01-16 12:52:31.918248,0 days 00:00:06.351513,12,5.2,2.8,1.6,96,CCI,PARABOLIC_SAR,2.5000000000000004,39,34,11,0.045,68,21,20,0.043000000000000003,77,17,10,0.015,ATR,2.5,25,6.0,5m,EMA,False,True,False,False,False,True,False,0.32,35,2.8,CCI,2.5000000000000004,-57.4299020365585,-57.4299020365585,-3.1152203990954326,-3.1152203990954326,5m,21,21.0,EMA,33.33333333333333,33.33333333333333,COMPLETE
847,-3281.470835238473,2026-01-16 12:52:27.280818,2026-01-16 12:52:34.545827,0 days 00:00:07.265009,12,5.4,2.8,2.9000000000000004,96,CCI,PARABOLIC_SAR,2.5000000000000004,39,34,11,0.031,68,21,20,0.036000000000000004,75,17,10,0.016,ATR,2.5,26,6.0,5m,EMA,False,True,False,False,False,True,False,0.32,40,2.8,CCI,2.5000000000000004,-47.96304491076414,-47.96304491076414,12.831347414615449,12.831347414615449,5m,20,20.0,EMA,25.0,25.0,COMPLETE
848,-323.0837457296275,2026-01-16 12:52:28.458154,2026-01-16 12:52:36.560893,0 days 00:00:08.102739,12,2.2,2.8,2.9000000000000004,96,CCI,PARABOLIC_SAR,2.5000000000000004,38,34,11,0.032,68,21,20,0.036000000000000004,75,16,10,0.016,ATR,2.5,28,6.0,5m,MACD,False,True,False,False,False,True,False,0.32,40,1.8,CCI,2.5000000000000004,-15.017370419434847,-15.017370419434847,42.33603294420822,42.33603294420822,5m,41,41.0,MACD,56.09756097560976,56.09756097560976,COMPLETE
849,-624.7064884392248,2026-01-16 12:52:28.947640,2026-01-16 12:52:39.575122,0 days 00:00:10.627482,12,2.1,2.8,1.6,95,CCI,PARABOLIC_SAR,2.3000000000000003,39,35,12,0.0325,66,21,21,0.036000000000000004,75,16,10,0.015,ATR,2.9000000000000004,28,6.0,5m,MACD,False,True,False,False,False,True,False,0.32999999999999996,40,1.6,CCI,2.3000000000000003,-20.724982355519543,-20.724982355519543,30.81208237371456,30.81208237371456,5m,45,45.0,MACD,51.11111111111111,51.11111111111111,COMPLETE
850,-251.44392761212748,2026-01-16 12:52:28.953342,2026-01-16 12:52:39.621504,0 days 00:00:10.668162,12,2.1,2.8,1.6,96,CCI,PARABOLIC_SAR,2.3000000000000003,32,35,12,0.032,66,22,21,0.036000000000000004,75,16,10,0.015,ATR,2.9000000000000004,28,6.0,5m,EMA,False,True,False,False,False,True,False,0.32999999999999996,35,1.6,CCI,2.3000000000000003,-10.778047903680298,-10.778047903680298,54.11781038679755,54.11781038679755,5m,48,48.0,EMA,56.25,56.25,COMPLETE
851,-343.0526108703134,2026-01-16 12:52:31.335676,2026-01-16 12:52:41.220878,0 days 00:00:09.885202,12,2.2,2.8,1.7,90,CCI,PARABOLIC_SAR,2.3000000000000003,40,35,12,0.032,66,21,21,0.034,75,16,10,0.016,ATR,2.4000000000000004,28,6.0,5m,MACD,False,True,False,False,False,True,False,0.32999999999999996,40,1.6,CCI,2.3000000000000003,-18.93810194705981,-18.93810194705981,41.312840260404606,41.312840260404606,5m,42,42.0,MACD,57.14285714285714,57.14285714285714,COMPLETE
852,-328.99482136091865,2026-01-16 12:52:32.596964,2026-01-16 12:52:41.281995,0 days 00:00:08.685031,12,2.2,2.8,1.7,89,CCI,PARABOLIC_SAR,2.3000000000000003,30,35,12,0.032,66,20,19,0.042,77,16,14,0.016,ATR,2.4000000000000004,28,7.0,5m,EMA,False,True,False,False,False,True,False,0.32999999999999996,40,1.6,CCI,2.3000000000000003,-14.569480457104126,-14.569480457104126,39.60891139667423,39.60891139667423,5m,49,49.0,EMA,57.14285714285714,57.14285714285714,COMPLETE
853,-622.6244092601364,2026-01-16 12:52:34.727040,2026-01-16 12:52:48.856593,0 days 00:00:14.129553,12,2.2,2.7,1.7,88,CCI,PARABOLIC_SAR,2.3000000000000003,30,35,12,0.032,66,29,19,0.042,77,16,14,0.017,ATR,2.4000000000000004,28,4.5,5m,MACD,False,True,False,False,False,True,False,0.32999999999999996,40,1.6,CCI,2.3000000000000003,-26.873249026335976,-26.873249026335976,37.40275591024558,37.40275591024558,5m,42,42.0,MACD,54.761904761904766,54.761904761904766,COMPLETE
854,287.8281779998315,2026-01-16 12:52:36.785362,2026-01-16 12:52:47.710094,0 days 00:00:10.924732,15,2.1,2.7,1.7,89,CCI,PARABOLIC_SAR,2.3000000000000003,31,35,12,0.035500000000000004,66,20,21,0.042,77,16,14,0.017,ATR,2.9000000000000004,28,7.0,5m,EMA,False,True,False,False,False,True,False,0.32999999999999996,25,1.6,CCI,2.3000000000000003,-15.711652029950566,-15.711652029950566,64.45495192439064,64.45495192439064,5m,50,50.0,EMA,56.00000000000001,56.00000000000001,COMPLETE
855,-473.4945318344735,2026-01-16 12:52:39.907730,2026-01-16 12:52:50.598573,0 days 00:00:10.690843,10,2.4,2.7,1.7,89,CCI,PARABOLIC_SAR,2.3000000000000003,28,35,12,0.0035,69,20,19,0.042,77,16,14,0.014,ATR,2.4000000000000004,30,7.0,5m,SUPERTREND,False,True,False,False,False,False,False,0.32999999999999996,25,1.6,CCI,2.3000000000000003,-1.9135669727653708,-1.9135669727653708,3.427952775227302,3.427952775227302,5m,40,40.0,SUPERTREND,47.5,47.5,COMPLETE
856,-1380.6633173225036,2026-01-16 12:52:39.910231,2026-01-16 12:52:47.632039,0 days 00:00:07.721808,10,2.4,1.4,1.7,88,CCI,PARABOLIC_SAR,2.3000000000000003,30,35,12,0.036000000000000004,69,20,19,0.042,77,16,14,0.014,ATR,2.4000000000000004,30,4.5,5m,EMA,False,True,False,False,False,False,False,0.32999999999999996,25,1.6,CCI,2.3000000000000003,-46.35357321539541,-46.35357321539541,80.98077819992778,80.98077819992778,5m,49,49.0,EMA,40.816326530612244,40.816326530612244,COMPLETE
857,-943.7220064709727,2026-01-16 12:52:41.334503,2026-01-16 12:52:47.930094,0 days 00:00:06.595591,14,2.4,2.7,1.7,87,CCI,PARABOLIC_SAR,2.2,54,35,12,0.0375,69,20,19,0.037,76,15,14,0.014,ATR,1.9,30,4.5,5m,EMA,False,True,False,False,False,False,False,0.35,25,1.8,CCI,2.2,-40.446078680086,-40.446078680086,3.9232434516273793,3.9232434516273793,5m,51,51.0,EMA,41.17647058823529,41.17647058823529,COMPLETE
858,-485.3080807580536,2026-01-16 12:52:41.386745,2026-01-16 12:52:48.806801,0 days 00:00:07.420056,10,2.4,2.7,1.7,86,CCI,PARABOLIC_SAR,2.2,54,35,12,0.0035,69,20,19,0.037,76,15,14,0.014,ATR,2.6,30,4.5,5m,SUPERTREND,False,True,False,False,False,True,False,0.35,25,1.8,CCI,2.2,-2.9384741934091534,-2.9384741934091534,2.1610722705762133,2.1610722705762133,5m,34,34.0,SUPERTREND,50.0,50.0,COMPLETE
859,-1543.5267408391355,2026-01-16 12:52:48.140894,2026-01-16 12:52:52.488074,0 days 00:00:04.347180,15,2.1,2.7,1.7,81,CCI,PARABOLIC_SAR,2.4000000000000004,26,34,11,0.035,66,20,21,0.039,77,16,11,0.017,ATR,3.0,26,6.5,4h,SUPERTREND,False,True,False,False,False,True,False,0.33999999999999997,25,1.4,CCI,2.4000000000000004,-42.45913800229403,-42.45913800229403,-28.01781738670559,-28.01781738670559,4h,38,38.0,SUPERTREND,39.473684210526315,39.473684210526315,COMPLETE
860,-1439.4779110918307,2026-01-16 12:52:48.728108,2026-01-16 12:52:52.004946,0 days 00:00:03.276838,15,3.7,2.7,1.7,23,CCI,PARABOLIC_SAR,2.4000000000000004,26,34,11,0.037,66,20,21,0.014,77,16,11,0.017,ATR,3.0,26,6.5,4h,EMA,False,True,False,False,False,True,False,0.33999999999999997,25,1.4,CCI,2.4000000000000004,-34.73256184943235,-34.73256184943235,34.41857229228854,34.41857229228854,4h,33,33.0,EMA,45.45454545454545,45.45454545454545,COMPLETE
861,180.937884292538,2026-01-16 12:52:48.772570,2026-01-16 12:52:53.423682,0 days 00:00:04.651112,14,2.1,2.7,1.7,90,CCI,PARABOLIC_SAR,2.4000000000000004,27,16,11,0.035500000000000004,66,22,21,0.022,77,16,11,0.017,ATR,3.0,26,6.5,5m,EMA,False,True,False,False,False,True,False,0.33999999999999997,25,1.4,CCI,2.4000000000000004,-17.952572993726903,-17.952572993726903,48.886514103645176,48.886514103645176,5m,55,55.0,EMA,52.72727272727272,52.72727272727272,COMPLETE
862,-1539.1210717610265,2026-01-16 12:52:49.494897,2026-01-16 12:52:53.028457,0 days 00:00:03.533560,14,2.1,2.7,1.7,84,CCI,PARABOLIC_SAR,2.4000000000000004,27,34,10,0.035500000000000004,66,22,21,0.039,77,16,11,0.017,ATR,3.1,26,7.0,4h,EMA,False,True,False,False,False,True,False,0.33999999999999997,25,1.4,CCI,2.4000000000000004,-45.76411941860994,-45.76411941860994,-26.34508484272149,-26.34508484272149,4h,47,47.0,EMA,42.5531914893617,42.5531914893617,COMPLETE
863,-1540.679660160391,2026-01-16 12:52:49.524760,2026-01-16 12:52:52.407302,0 days 00:00:02.882542,15,2.1,2.7,1.7,82,CCI,PARABOLIC_SAR,2.4000000000000004,26,34,10,0.036000000000000004,66,20,21,0.039,77,16,11,0.017,ATR,3.0,26,6.5,4h,EMA,False,True,False,False,False,True,False,0.33999999999999997,25,1.4,CCI,2.4000000000000004,-40.306481164644715,-40.306481164644715,-25.367791471773188,-25.367791471773188,4h,46,46.0,EMA,43.47826086956522,43.47826086956522,COMPLETE
864,-1546.0005239899456,2026-01-16 12:52:50.674113,2026-01-16 12:52:53.597976,0 days 00:00:02.923863,15,2.1,2.6,1.7,84,CCI,PARABOLIC_SAR,2.8000000000000003,34,34,10,0.0375,66,20,21,0.039,77,18,10,0.017,ATR,2.9000000000000004,26,6.5,4h,EMA,False,True,False,False,False,True,False,0.33999999999999997,25,1.4,CCI,2.8000000000000003,-54.762164538515776,-54.762164538515776,-34.41479265739788,-34.41479265739788,4h,47,47.0,EMA,42.5531914893617,42.5531914893617,COMPLETE
865,-3364.274230474479,2026-01-16 12:52:52.136868,2026-01-16 12:52:57.390210,0 days 00:00:05.253342,15,2.1,2.5,1.6,83,CCI,PARABOLIC_SAR,2.4000000000000004,35,34,11,0.035500000000000004,66,20,21,0.039,79,16,10,0.018000000000000002,ATR,3.1,26,6.5,1h,EMA,True,True,False,False,False,True,False,0.47,25,1.6,CCI,2.4000000000000004,-43.38071861760543,-43.38071861760543,-41.9142525783659,-41.9142525783659,1h,29,29.0,EMA,34.48275862068966,34.48275862068966,COMPLETE
866,-1525.6647573943983,2026-01-16 12:52:53.004062,2026-01-16 12:52:55.036203,0 days 00:00:02.032141,14,2.2,2.6,1.6,92,CCI,PARABOLIC_SAR,2.6,34,35,11,0.038,65,20,21,0.04,76,15,13,0.018000000000000002,ATR,2.9000000000000004,22,6.5,1h,EMA,True,True,False,False,False,True,False,0.32999999999999996,25,2.2,CCI,2.6,-30.553066764412385,-30.553066764412385,-13.462784058162732,-13.462784058162732,1h,48,48.0,EMA,43.75,43.75,COMPLETE
867,-316.2959829633546,2026-01-16 12:52:53.034477,2026-01-16 12:52:56.775835,0 days 00:00:03.741358,14,2.2,2.6,1.6,91,CCI,PARABOLIC_SAR,2.6,34,35,11,0.035,65,20,20,0.024,76,15,13,0.019000000000000003,ATR,2.9000000000000004,24,7.5,5m,EMA,True,True,False,False,False,True,False,0.32999999999999996,25,2.2,CCI,2.6,-18.268895251512962,-18.268895251512962,50.47736918197149,50.47736918197149,5m,49,49.0,EMA,55.10204081632652,55.10204081632652,COMPLETE
868,244.95493224707207,2026-01-16 12:52:53.089423,2026-01-16 12:52:57.673887,0 days 00:00:04.584464,14,2.2,2.6,1.6,91,CCI,PARABOLIC_SAR,2.6,36,35,11,0.0345,65,20,20,0.04,76,15,13,0.019000000000000003,ATR,2.9000000000000004,32,6.5,5m,EMA,True,True,False,False,False,True,False,0.32999999999999996,25,1.6,CCI,2.6,-18.027949637833537,-18.027949637833537,54.264334069900656,54.264334069900656,5m,50,50.0,EMA,56.00000000000001,56.00000000000001,COMPLETE
869,-3035.0141545109364,2026-01-16 12:52:53.684547,2026-01-16 12:52:57.918110,0 days 00:00:04.233563,14,2.3,2.5,1.6,93,CCI,PARABOLIC_SAR,2.6,20,26,11,0.0345,65,26,21,0.04,76,22,10,0.018000000000000002,ATR,2.0,22,6.0,1h,SMA,True,True,False,False,False,True,True,0.32999999999999996,20,1.6,CCI,2.6,-39.09408620567961,-39.09408620567961,-21.429292319747457,-21.429292319747457,1h,27,27.0,SMA,48.148148148148145,48.148148148148145,COMPLETE
870,-2161.772058903396,2026-01-16 12:52:53.536903,2026-01-16 12:52:58.506472,0 days 00:00:04.969569,14,2.2,2.5,1.6,93,CCI,PARABOLIC_SAR,2.6,21,35,11,0.0345,65,26,21,0.032,76,15,10,0.018000000000000002,ATR,2.8,24,6.0,1h,SMA,True,True,False,False,False,True,True,0.32999999999999996,30,1.6,CCI,2.6,-20.472386588882415,-20.472386588882415,-4.779735900249146,-4.779735900249146,1h,24,24.0,SMA,62.5,62.5,COMPLETE
871,-1819.0912490656347,2026-01-16 12:52:55.128468,2026-01-16 12:53:02.129465,0 days 00:00:07.000997,14,2.3,2.5,1.6,93,CCI,PARABOLIC_SAR,2.4000000000000004,21,33,12,0.034,67,20,21,0.038,76,16,10,0.019000000000000003,ATR,2.8,24,6.0,5m,SMA,False,True,False,False,False,True,True,0.32999999999999996,25,1.6,CCI,2.4000000000000004,-17.114244549715394,-17.114244549715394,47.413766387945714,47.413766387945714,5m,25,25.0,SMA,72.0,72.0,COMPLETE
872,-1864.809932912939,2026-01-16 12:52:57.359614,2026-01-16 12:53:01.421321,0 days 00:00:04.061707,13,2.0,2.5,1.6,93,CCI,PARABOLIC_SAR,2.4000000000000004,43,33,12,0.0345,67,29,21,0.038,78,16,10,0.019000000000000003,ATR,1.8,29,6.0,5m,SMA,False,True,False,False,False,True,True,0.35,30,1.6,CCI,2.4000000000000004,-13.255892203492012,-13.255892203492012,26.302633256928203,26.302633256928203,5m,26,26.0,SMA,69.23076923076923,69.23076923076923,COMPLETE
873,-685.1397739240865,2026-01-16 12:52:57.487717,2026-01-16 12:53:04.426704,0 days 00:00:06.938987,13,2.0,2.6,1.6,63,CCI,PARABOLIC_SAR,2.3000000000000003,18,26,12,0.034,67,21,21,0.031,78,16,10,0.019000000000000003,ATR,2.0,29,6.0,5m,SMA,False,True,False,False,False,True,True,0.32999999999999996,20,1.6,CCI,2.3000000000000003,-27.353322062216762,-27.353322062216762,7.265064037083602,7.265064037083602,5m,34,34.0,SMA,50.0,50.0,COMPLETE
874,-2108.620165388763,2026-01-16 12:52:57.859748,2026-01-16 12:53:07.092424,0 days 00:00:09.232676,15,2.0,2.5,1.6,86,CCI,PARABOLIC_SAR,2.7,20,33,11,0.036000000000000004,65,21,20,0.041,78,25,12,0.019000000000000003,ATR,2.8,9,6.5,5m,SMA,True,True,False,False,False,True,True,0.32999999999999996,20,1.6,CCI,2.7,-22.388950072630774,-22.388950072630774,17.793540547036564,17.793540547036564,5m,27,27.0,SMA,59.25925925925925,59.25925925925925,COMPLETE
875,-73.80818171135343,2026-01-16 12:52:58.051870,2026-01-16 12:53:07.030177,0 days 00:00:08.978307,15,2.0,2.3,1.7,88,CCI,PARABOLIC_SAR,2.6,32,28,11,0.036500000000000005,65,21,20,0.041,78,15,12,0.02,ATR,2.8,32,7.0,5m,ICHIMOKU,True,True,False,False,False,True,False,0.32,30,1.6,CCI,2.6,-29.070040795096276,-29.070040795096276,38.7239138878775,38.7239138878775,5m,58,58.0,ICHIMOKU,51.724137931034484,51.724137931034484,COMPLETE
876,-29.60544272824791,2026-01-16 12:52:58.579775,2026-01-16 12:53:08.720278,0 days 00:00:10.140503,15,2.0,2.6,1.7,90,CCI,PARABOLIC_SAR,2.7,33,33,11,0.034,65,21,20,0.041,78,15,12,0.02,ATR,2.8,31,7.0,5m,ICHIMOKU,True,True,False,False,False,True,False,0.32,30,1.6,CCI,2.7,-22.42517958908163,-22.42517958908163,51.82401728407978,51.82401728407978,5m,56,56.0,ICHIMOKU,53.57142857142857,53.57142857142857,COMPLETE
877,-87.94573222644885,2026-01-16 12:53:02.032065,2026-01-16 12:53:10.567752,0 days 00:00:08.535687,15,2.0,2.3,1.7,86,CCI,PARABOLIC_SAR,2.6,32,35,11,0.034,65,21,20,0.041,78,15,12,0.02,ATR,2.8,27,6.5,5m,ICHIMOKU,True,True,False,False,False,True,False,0.32,35,1.6,CCI,2.6,-28.472036720924223,-28.472036720924223,31.123863554271242,31.123863554271242,5m,56,56.0,ICHIMOKU,50.0,50.0,COMPLETE
878,-1897.4411243153818,2026-01-16 12:53:02.431124,2026-01-16 12:53:12.290028,0 days 00:00:09.858904,15,4.1,2.6,1.7,89,CCI,PARABOLIC_SAR,2.7,34,35,11,0.034,65,21,20,0.041,78,15,12,0.02,ATR,2.8,32,7.0,5m,EMA,True,True,False,False,False,True,False,0.32,35,1.6,CCI,2.7,-22.38344554877359,-22.38344554877359,108.58447407157294,108.58447407157294,5m,23,23.0,EMA,56.52173913043478,56.52173913043478,COMPLETE
879,-77.43383256740253,2026-01-16 12:53:04.866846,2026-01-16 12:53:16.304047,0 days 00:00:11.437201,15,2.0,2.6,1.7,86,CCI,PARABOLIC_SAR,2.6,36,35,11,0.036500000000000005,65,24,20,0.041,78,15,12,0.02,ATR,2.9000000000000004,32,7.0,5m,EMA,True,True,False,False,False,True,False,0.32,35,1.6,CCI,2.6,-27.248674927788635,-27.248674927788635,35.39033938248705,35.39033938248705,5m,55,55.0,EMA,50.90909090909091,50.90909090909091,COMPLETE
880,-16.637071833618393,2026-01-16 12:53:07.144616,2026-01-16 12:53:18.475787,0 days 00:00:11.331171,15,2.0,2.6,1.7,89,CCI,PARABOLIC_SAR,2.7,36,35,11,0.0335,65,20,20,0.042,77,15,13,0.02,ATR,2.9000000000000004,31,7.0,5m,EMA,True,True,False,False,False,True,False,0.32,35,2.6,CCI,2.7,-22.277790747393155,-22.277790747393155,57.16387794948729,57.16387794948729,5m,55,55.0,EMA,54.54545454545454,54.54545454545454,COMPLETE
881,-18.065968414283816,2026-01-16 12:53:07.213978,2026-01-16 12:53:16.412767,0 days 00:00:09.198789,15,2.0,2.6,1.7,91,CCI,PARABOLIC_SAR,2.7,35,35,11,0.0335,65,20,20,0.042,77,15,13,0.02,ATR,2.9000000000000004,32,7.0,5m,EMA,True,True,False,False,False,True,False,0.32,35,2.6,CCI,2.7,-22.277247833690257,-22.277247833690257,56.55052004210437,56.55052004210437,5m,55,55.0,EMA,54.54545454545454,54.54545454545454,COMPLETE
882,272.352610978116,2026-01-16 12:53:08.861920,2026-01-16 12:53:18.881435,0 days 00:00:10.019515,14,2.1,2.6,1.7,90,CCI,PARABOLIC_SAR,2.5000000000000004,37,35,11,0.036500000000000005,66,27,20,0.04,77,15,13,0.013000000000000001,ATR,2.9000000000000004,31,6.5,5m,EMA,True,True,False,False,False,True,False,0.32,35,1.6,CCI,2.5000000000000004,-17.06309980678686,-17.06309980678686,80.3811775397345,80.3811775397345,5m,51,51.0,EMA,54.90196078431373,54.90196078431373,COMPLETE
883,-64.85709661793408,2026-01-16 12:53:10.912688,2026-01-16 12:53:20.204529,0 days 00:00:09.291841,14,2.3,2.6,1.7,53,CCI,PARABOLIC_SAR,2.5000000000000004,38,35,11,0.033,65,20,20,0.042,77,15,13,0.013000000000000001,ATR,3.0,23,6.5,5m,EMA,True,True,False,False,False,True,False,0.32,35,1.6,CCI,2.5000000000000004,-27.668632185011273,-27.668632185011273,41.93157263992564,41.93157263992564,5m,57,57.0,EMA,50.877192982456144,50.877192982456144,COMPLETE
884,245.0225027648694,2026-01-16 12:53:12.410225,2026-01-16 12:53:21.015940,0 days 00:00:08.605715,14,2.2,2.7,1.7,91,CCI,PARABOLIC_SAR,2.5000000000000004,60,35,11,0.037,65,24,20,0.04,77,15,13,0.013000000000000001,ATR,3.1,31,6.5,5m,EMA,True,True,False,False,False,True,False,0.32,50,1.6,CCI,2.5000000000000004,-17.91490355585939,-17.91490355585939,54.07280269761742,54.07280269761742,5m,50,50.0,EMA,56.00000000000001,56.00000000000001,COMPLETE
885,-298.1578622241359,2026-01-16 12:53:16.490107,2026-01-16 12:53:25.329411,0 days 00:00:08.839304,14,2.2,2.1,1.5,91,CCI,PARABOLIC_SAR,2.5000000000000004,38,34,10,0.035,65,20,20,0.04,77,21,13,0.013000000000000001,ATR,2.2,31,6.5,5m,EMA,True,True,False,False,False,True,False,0.43,35,1.4,CCI,2.5000000000000004,-16.680149198214753,-16.680149198214753,54.10841823006097,54.10841823006097,5m,35,35.0,EMA,62.857142857142854,62.857142857142854,COMPLETE
886,-322.2170423958896,2026-01-16 12:53:16.590064,2026-01-16 12:53:24.387851,0 days 00:00:07.797787,14,2.2,2.7,1.5,90,CCI,PARABOLIC_SAR,2.5000000000000004,59,34,10,0.033,65,20,20,0.034,77,15,13,0.013000000000000001,ATR,2.2,31,6.5,5m,EMA,True,True,False,False,False,True,False,0.32999999999999996,35,1.4,CCI,2.5000000000000004,-16.46980638717342,-16.46980638717342,45.171313611813495,45.171313611813495,5m,49,49.0,EMA,59.183673469387756,59.183673469387756,COMPLETE
887,-370.47098545652443,2026-01-16 12:53:18.868875,2026-01-16 12:53:27.408298,0 days 00:00:08.539423,14,2.3,2.7,1.7,94,CCI,PARABOLIC_SAR,2.5000000000000004,40,34,11,0.035,65,20,20,0.04,77,15,13,0.013000000000000001,ATR,2.2,31,6.5,5m,EMA,True,True,False,False,False,True,False,0.43,30,1.6,CCI,2.5000000000000004,-14.598228514244802,-14.598228514244802,26.064396101821703,26.064396101821703,5m,35,35.0,EMA,62.857142857142854,62.857142857142854,COMPLETE
